Alpha,Alpha_Ganite,Loss YCF Ganite,ATE YCF Ganite,ACC YCF Ganite
0.066,4,0.35228754581129657,0.023438199319239628,0.887
0.066,5,0.3336406809189054,0.02469867723732755,0.887
0.066,6,1.0417961343836852,-0.012030540068260764,0.2015
0.066,7,0.9767896088700541,-0.009111644270571762,0.2005
0.066,8,0.915723411600851,-0.006613333602361493,0.2055
0.066,9,0.8554984283977515,-0.004416779119816305,0.212
0.066,10,0.7184085351828913,-0.0003213539449502534,0.6225
0.066,20,0.6440896627825629,0.0004489900423373383,0.623
0.066,30,0.5565351383368654,0.003869195544936699,0.623
0.066,40,0.4877975252878307,0.009379944277899233,0.809
0.066,50,0.43672537736776407,0.014723040677360744,0.8735
0.1,-50,0.40048401910111797,0.018805557764072778,0.8835
0.1,-40,0.37366418450408606,0.021600458733385453,0.8855
0.1,-30,0.35211084685990557,0.02345669573292497,0.8875
0.1,-20,0.3336406809189054,0.02469867723732755,0.887
0.1,-10,1.0382359437190616,-0.011771718421243138,0.202
0.1,-9,0.9730437417502737,-0.008877568904593902,0.2015
0.1,-8,0.9121647182295628,-0.006416310772368372,0.206
0.1,-7,0.8520199787071385,-0.0042619473533098695,0.2115
0.1,-6,0.7173181714478168,-0.00027671002650853094,0.623
0.1,-5,0.6428260261327912,0.00046471577772844164,0.623
0.1,-4,0.5552720209940476,0.0039418476907374655,0.623
0.1,-3,0.48696659722146896,0.009458191775725044,0.8105
0.1,-2,0.43626764174278126,0.014777521563772766,0.8735
0.1,-1,0.400261142272857,0.01883459725723524,0.8835
0.1,0,0.3735643219966035,0.02161314235583567,0.8855
0.1,1,0.3520748258475393,0.023460760910777867,0.8875
0.1,2,0.3336406809189054,0.02469867723732755,0.887
0.1,3,1.0426921517456245,-0.011360386032884418,0.199
0.1,4,0.9755881060057074,-0.008657286781706963,0.203
0.1,5,0.9174636962427994,-0.006306088283164701,0.1995
0.1,6,0.859979559805656,-0.00424270049194031,0.211
0.1,7,0.7195771010297406,-0.00034412527586347164,0.6075
0.1,8,0.6478279589828244,0.00040134311810480217,0.623
0.1,9,0.5595444122971114,0.0037983811481389074,0.6245
0.1,10,0.4893381047496945,0.009383354671495203,0.8155
0.1,20,0.437330893096952,0.014799564124038489,0.8755
0.1,30,0.4006412383314113,0.018908915083007183,0.8825
0.1,40,0.3736711954086919,0.0216876085859794,0.8855
0.1,50,0.3520929964152042,0.023504364737091166,0.8875
0.2,-50,0.3336406809189054,0.02469867723732755,0.887
0.2,-40,1.0529099097079397,-0.011969665603322632,0.1985
0.2,-30,0.9831471488682945,-0.00914873849140152,0.203
0.2,-20,0.9244216666508245,-0.006692783658667767,0.2005
0.2,-10,0.8662651383750277,-0.004535405320257979,0.2095
0.2,-9,0.7221421797496741,-0.00042144913227659675,0.593
0.2,-8,0.6502813958772802,0.0003759968845525874,0.623
0.2,-7,0.5616050359946327,0.003658635545388589,0.623
0.2,-6,0.4907265497817639,0.009214004971631606,0.812
0.2,-5,0.4381253773581983,0.01465513125259188,0.8745
0.2,-4,0.4010529294453134,0.018804554548723318,0.8825
0.2,-3,0.37386999794243986,0.02162093228751749,0.8855
0.2,-2,0.3521696360006153,0.02347211446663766,0.888
0.2,-1,0.3336406809189054,0.02469867723732755,0.887
0.2,0,1.0460756075157924,-0.012278615703747442,0.1985
0.2,1,0.9864572795342241,-0.00939331200507093,0.2015
0.2,2,0.9262168307536992,-0.006882866545378952,0.1995
0.2,3,0.8671167814538036,-0.004677281773936781,0.2105
0.2,4,0.7227588468934898,-0.0004497827406969579,0.602
0.2,5,0.6502835763600585,0.0003779372453244223,0.623
0.2,6,0.5611683239032941,0.0036471835504213734,0.623
0.2,7,0.4905372650345638,0.009195038371237918,0.8095
0.2,8,0.4381170001999235,0.014626611901570774,0.873
0.2,9,0.40112749859831276,0.018772605941144604,0.883
0.2,10,0.3739493992306778,0.021594761789955008,0.8855
0.2,20,0.3522158364699952,0.02345781437326555,0.887
0.2,30,0.3336406809189054,0.02469867723732755,0.887
0.2,40,0.7453379886563799,0.0010648954134065969,0.623
0.2,50,0.6533877016909847,0.0007992325964314428,0.623
0.3,-50,0.5970849617994635,0.0014049115389895839,0.623
0.3,-40,0.5550083664008278,0.002485250841947284,0.623
0.3,-30,0.5067777821465963,0.007042431575920771,0.623
0.3,-20,0.47586666926228416,0.010428567124967092,0.623
0.3,-10,0.44969957109330966,0.013272909650270392,0.623
0.3,-9,0.42624599198755764,0.01580056325752821,0.629
0.3,-8,0.40479750358016753,0.01807959436640383,0.844
0.3,-7,0.3849935924372286,0.02012059031573943,0.8795
0.3,-6,0.36661379315166676,0.021912669466281898,0.8865
0.3,-5,0.3495193885118972,0.023441342439564194,0.886
0.3,-4,0.3336406809189054,0.02469867723732755,0.887
0.3,-3,0.7066244637463217,0.02394447377247605,0.5885
0.3,-2,0.6805052073620012,0.024069553363083085,0.6485
0.3,-1,0.6580478208335092,0.02417417225807572,0.6845
0.3,0,0.638009823443723,0.024272242013107903,0.712
0.3,1,0.5925781226156751,0.024514867333991996,0.7725
0.3,2,0.46455128488274827,0.03206314107332975,0.837
0.3,3,0.40738324416523825,0.03425121761768507,0.8455
0.3,4,0.35345436702873806,0.03497604910075369,0.8595
0.3,5,0.3349760080492274,0.03392338274412898,0.862
0.3,6,0.3314400711979047,0.032041637526438405,0.8615
0.3,7,0.31836398380652703,0.0305165716822291,0.87
0.3,8,0.34464680373495626,0.026739330411316264,0.878
0.3,9,0.3336406809189054,0.02469867723732755,0.887
0.3,10,0.7139528559557242,0.0013396018487258354,0.623
0.3,20,0.6268714118326895,0.0014511320351104917,0.623
0.3,30,0.5751698483515497,0.0022382252671835356,0.623
0.3,40,0.5399271655208444,0.0037864077094637016,0.623
0.3,50,0.4984821614446648,0.00836111990393007,0.623
0.4,-50,0.469968137190153,0.01162645934726525,0.623
0.4,-40,0.4453208846383314,0.01433753251253711,0.623
0.4,-30,0.4230201456865177,0.01671660062269209,0.73
0.4,-20,0.4025017106544182,0.01882958301965676,0.854
0.4,-10,0.38346119928496464,0.020688889906493202,0.882
0.4,-9,0.3657065364543898,0.0222890888342977,0.888
0.4,-8,0.3491180220658922,0.023624467023910523,0.886
0.4,-7,0.3336406809189054,0.02469867723732755,0.887
0.4,-6,0.37873936194543534,0.04381856849580157,0.8365
0.4,-5,0.37567919697695457,0.04383148984822438,0.8375
0.4,-4,0.37307482256081403,0.043665471581355364,0.839
0.4,-3,0.37145075537026706,0.043047235720974575,0.8395
0.4,-2,0.37127043020504347,0.04030849574469997,0.8405
0.4,-1,0.36319682837144,0.04011596862066469,0.8425
0.4,0,0.3555613783717874,0.039373235892268155,0.8455
0.4,1,0.3497371749680667,0.03784139767899375,0.848
0.4,2,0.3706748930710669,0.03206718001193554,0.857
0.4,3,0.361638468988583,0.030897450326666243,0.8645
0.4,4,0.3524343448162226,0.029216362952711794,0.8695
0.4,5,0.3430162709191153,0.02708411785411624,0.8785
0.4,6,0.3336406809189054,0.02469867723732755,0.887
0.4,7,0.3795207929808749,0.04326649795777027,0.8365
0.4,8,0.376336531848763,0.04331263898471793,0.8375
0.4,9,0.3736043511866955,0.04319529376039122,0.839
0.4,10,0.3716489235437205,0.04271756568179008,0.8395
0.4,20,0.3717643462422034,0.039877276372509485,0.84
0.4,30,0.36353399639975,0.03972894638960667,0.843
0.4,40,0.3557810453885054,0.039035464166540246,0.845
0.4,50,0.34972230874256355,0.03758636699861995,0.8485
0.5,-50,0.3708851032912401,0.03187416460468062,0.857
0.5,-40,0.3617835034776934,0.030746416900804818,0.8645
0.5,-30,0.3525343560408997,0.029113217652197765,0.8695
0.5,-20,0.3430711154366959,0.027032953721223607,0.879
0.5,-10,0.3336406809189054,0.02469867723732755,0.887
0.5,-9,0.39314420993101407,0.034841839918714146,0.835
0.5,-8,0.389856438107965,0.0352055747580885,0.835
0.5,-7,0.38687075600514903,0.035531021576249766,0.836
0.5,-6,0.3839580077309323,0.03581957853491036,0.8365
0.5,-5,0.37588727345114376,0.03638664500791644,0.839
0.5,-4,0.3683070913645663,0.036494395540229485,0.8415
0.5,-3,0.36241474378147304,0.03587888065773159,0.846
0.5,-2,0.38185402802313206,0.0310928257577614,0.8535
0.5,-1,0.3726673945939628,0.030716154229326942,0.86
0.5,0,0.3633642166807483,0.029887718375845584,0.866
0.5,1,0.35366737252623276,0.028561259213819024,0.87
0.5,2,0.34367278037662197,0.026779244440026106,0.88
0.5,3,0.3336406809189054,0.02469867723732755,0.887
0.5,4,0.3986874549325872,0.02949966521144387,0.833
0.5,5,0.39616433533256923,0.029899991057396935,0.8335
0.5,6,0.39380245684072307,0.030243690687999925,0.8335
0.5,7,0.3916216691154847,0.030519725650335006,0.835
0.5,8,0.3944009221815069,0.029554532342881745,0.84
0.5,9,0.4009662795436217,0.028387781691852854,0.8485
0.5,10,0.3921205305593347,0.02902924662109918,0.852
0.5,20,0.383257525718634,0.02935716553406653,0.858
0.5,30,0.3740807529090216,0.02930577620123498,0.863
0.5,40,0.3644742437749618,0.028818271411554686,0.8675
0.5,50,0.3544328342827925,0.02785852360592278,0.874
0.6,-50,0.34407630559264224,0.026447101418901386,0.881
0.6,-40,0.3336406809189054,0.02469867723732755,0.887
0.6,-30,0.3996098221781041,0.030752069713519625,0.8305
0.6,-20,0.3964660999973444,0.031229620037474204,0.8325
0.6,-10,0.3934333581113334,0.03166738889815501,0.833
0.6,-9,0.3904002109199648,0.03207628752401792,0.833
0.6,-8,0.38190672897284333,0.03301469169141902,0.836
0.6,-7,0.3743118369156015,0.03345410056729958,0.84
0.6,-6,0.3948436824711198,0.02998463445838151,0.85
0.6,-5,0.3845553840917236,0.029683195426656206,0.8545
0.6,-4,0.3750102400641522,0.02961939389985513,0.86
0.6,-3,0.36516221985756914,0.02909354277042342,0.865
0.6,-2,0.3548935115922508,0.0280636000205724,0.8725
0.6,-1,0.3443030595190239,0.02655475266717644,0.8805
0.6,0,0.3336406809189054,0.02469867723732755,0.887
0.6,1,0.4251147755509037,0.0222499867740773,0.858
0.6,2,0.4221787245814585,0.022709184714409858,0.858
0.6,3,0.41926644329723145,0.023150106475412713,0.858
0.6,4,0.41628509339016234,0.023584716481096946,0.8575
0.6,5,0.40757947369103464,0.024740669910687574,0.859
0.6,6,0.3988781568315669,0.025697206596111966,0.8585
0.6,7,0.3900858649408087,0.026428068193721566,0.86
0.6,8,0.38112997125778103,0.026902611498005435,0.8635
0.6,9,0.37196369277021213,0.027088796148111327,0.8665
0.6,10,0.36257420096445037,0.026959171773387247,0.872
0.6,20,0.3529935754610438,0.026500974498574026,0.8755
0.6,30,0.3433061118261548,0.025729475667257917,0.882
0.6,40,0.3336406809189054,0.02469867723732755,0.887
0.6,50,0.4202424739544472,0.024215972288114895,0.853
0.7,-50,0.4174379828475915,0.02461209893742966,0.854
0.7,-40,0.4146714046279187,0.024988944749175457,0.8545
0.7,-30,0.4118510766761252,0.02535654621949568,0.854
0.7,-20,0.40365660979490975,0.026310759535498107,0.855
0.7,-10,0.3954873787394188,0.027061280664679166,0.8555
0.7,-9,0.38722291913470197,0.027584719022120896,0.86
0.7,-8,0.3787793032247047,0.027852460877806795,0.8645
0.7,-7,0.37010640446533283,0.027834000711798756,0.868
0.7,-6,0.3611930678202518,0.027503546544121016,0.8725
0.7,-5,0.35207639093844556,0.02685093690750373,0.875
0.7,-4,0.34284739043168877,0.025895835878682605,0.8825
0.7,-3,0.3336406809189054,0.02469867723732755,0.887
0.7,-2,0.4297615495556494,0.02396120585998518,0.8455
0.7,-1,0.42620818419304457,0.024359302568194963,0.8465
0.7,0,0.42296660204460523,0.024808649763770063,0.8475
0.7,1,0.4197947662322993,0.02527105024102161,0.8475
0.7,2,0.4109099152833986,0.026523816978747394,0.8485
0.7,3,0.40223265870720637,0.02755271587480934,0.8505
0.7,4,0.3934717624327811,0.02831134116971179,0.8545
0.7,5,0.38445038523128744,0.028751912732060902,0.8595
0.7,6,0.37504712248388206,0.028818862543505408,0.8635
0.7,7,0.3651959187649499,0.02845545252841286,0.868
0.7,8,0.3549103690275044,0.027623164301928793,0.8745
0.7,9,0.344314432337549,0.026336387085863944,0.8815
0.7,10,0.3336406809189054,0.02469867723732755,0.887
0.7,20,0.39741672035156705,0.0307756744272345,0.832
0.7,30,0.39470242088236984,0.031200388847376637,0.833
0.7,40,0.3920655538257937,0.03158510879348575,0.8335
0.7,50,0.38943137789729176,0.03193630028037808,0.835
0.8,-50,0.3824391033225095,0.03262383816664949,0.836
0.8,-40,0.38795062706098693,0.030817102576503275,0.8405
0.8,-30,0.39269140106789374,0.029474350398152716,0.8515
0.8,-20,0.38367694464647245,0.029759742348020146,0.8555
0.8,-10,0.37444768098829795,0.029659298207368123,0.861
0.8,-9,0.3647820032406665,0.02910629530999098,0.8655
0.8,-8,0.35465298025564845,0.028061744500922692,0.8725
0.8,-7,0.34418651497319935,0.026549832513270366,0.881
0.8,-6,0.3336406809189054,0.02469867723732755,0.887
0.8,-5,0.37901363454009973,0.04158277132880017,0.8365
0.8,-4,0.37663402918747524,0.04139586702839437,0.8385
0.8,-3,0.3768995028340273,0.040313680699109455,0.838
0.8,-2,0.3807711561466324,0.03848936291019733,0.84
0.8,-1,0.37155463435203967,0.038844770843211474,0.84
0.8,0,0.363603700384782,0.03873698977571949,0.844
0.8,1,0.3562356842721294,0.03807631296370373,0.8465
0.8,2,0.3544294935973688,0.03611076877396502,0.8505
0.8,3,0.3706026998314637,0.03144818812234684,0.8585
0.8,4,0.361649376762283,0.030405138393196474,0.8655
0.8,5,0.3524557399727704,0.02887381370714104,0.87
0.8,6,0.3430412744986967,0.026912938181723134,0.8795
0.8,7,0.3336406809189054,0.02469867723732755,0.887
0.8,8,0.3930860895581917,0.03555728000693825,0.836
0.8,9,0.3882539207237684,0.0357299653398383,0.8365
0.8,10,0.38490115074420794,0.036033101665751466,0.8385
0.8,20,0.3817897371870018,0.03630388580068278,0.838
0.8,30,0.3734135629376796,0.03680531352745586,0.841
0.8,40,0.3656461931679596,0.036841321585480924,0.8425
0.8,50,0.35915125733250247,0.03624887708045288,0.8475
0.9,-50,0.38033655542512074,0.031155174506262262,0.854
0.9,-40,0.37117229059306206,0.030711911297621852,0.862
0.9,-30,0.36212509185896546,0.029844951442502876,0.8665
0.9,-20,0.35278244770876016,0.028506021556890082,0.8715
0.9,-10,0.34321308861039895,0.02674138083347255,0.8805
0.9,-9,0.3336406809189054,0.02469867723732755,0.887
0.9,-8,0.3817771389245161,0.04138935598838711,0.835
0.9,-7,0.37865825802674175,0.041449401527237195,0.8365
0.9,-6,0.3760783449439698,0.04130631564968412,0.838
0.9,-5,0.375450776611337,0.04044470038150616,0.8385
0.9,-4,0.3735794106868669,0.03857945624947601,0.8395
0.9,-3,0.36513016206902726,0.03858373707792695,0.843
0.9,-2,0.35718414891678985,0.038050453800095085,0.8455
0.9,-1,0.3514002300264286,0.03672117198438318,0.8485
0.9,0,0.37162184703159035,0.03140634107140228,0.8575
0.9,1,0.36235684790375916,0.030403318057270257,0.865
0.9,2,0.35292232418667613,0.028894739933853608,0.87
0.9,3,0.3432713604722936,0.02693334268047831,0.879
0.9,4,0.3336406809189054,0.02469867723732755,0.887
0.9,5,0.3930511680925664,0.033674627440476335,0.8325
0.9,6,0.3901591339346156,0.034046123465162004,0.8335
0.9,7,0.3873877907962433,0.03437567405991848,0.8355
0.9,8,0.3846214670850558,0.034671501662273396,0.836
0.9,9,0.3768417793271567,0.03527568022116179,0.838
0.9,10,0.3696956415106825,0.03540501585745093,0.841
0.9,20,0.36884974116616537,0.03403263467075757,0.845
0.9,30,0.38199366251313827,0.030618059418226484,0.854
0.9,40,0.37294221138196254,0.030330728109429606,0.861
0.9,50,0.3636005805536977,0.029592480093794338,0.8655
1.0,-50,0.35383859566314496,0.02836625415754701,0.8725
1.0,-40,0.34376641290369053,0.02668721282924602,0.8805
1.0,-30,0.3336406809189054,0.02469867723732755,0.887
1.0,-20,0.39709372883375016,0.03195531563372822,0.83
1.0,-10,0.3939889533592054,0.03239342013002833,0.8315
1.0,-9,0.39101486758939163,0.032790754741259365,0.833
1.0,-8,0.38804885956632856,0.03315740491354269,0.834
1.0,-7,0.3797247553829978,0.03397491105461192,0.8365
1.0,-6,0.37205051314471793,0.03433167729149589,0.841
1.0,-5,0.36929433445420035,0.03347634221711748,0.845
1.0,-4,0.38361667495241425,0.030049352223761816,0.855
1.0,-3,0.37421677705531775,0.029899645827738963,0.86
1.0,-2,0.3645581115944539,0.029293216502317976,0.865
1.0,-1,0.35448548627216614,0.028187746742382003,0.8725
1.0,0,0.34409593717088305,0.02661117356287579,0.8805
1.0,1,0.3336406809189054,0.02469867723732755,0.887
1.0,2,0.3820044813802045,0.03908286079154777,0.837
1.0,3,0.3882077787291275,0.036932875642196494,0.8365
1.0,4,0.3842323002994219,0.03713937937697731,0.837
1.0,5,0.38106704571328043,0.03738042515619633,0.838
1.0,6,0.37284595317711017,0.03780433050165233,0.841
1.0,7,0.365191792916809,0.037766448089376126,0.8425
1.0,8,0.35833375842372134,0.03715323501889334,0.8465
1.0,9,0.38077671621658293,0.03169352570378514,0.8535
1.0,10,0.3712816353634985,0.031123648530645642,0.859
1.0,20,0.3622483683737632,0.030173186590219503,0.8655
1.0,30,0.3528884444756616,0.02873352794711248,0.8695
1.0,40,0.343269780338612,0.02685410327391824,0.8795
1.0,50,0.3336406809189054,0.02469867723732755,0.887
