Alpha_Ganite,Alpha,Loss YCF Ganite,ATE YCF Ganite
-2,0.9,4.135770320892334,9.339026934078355
-2,1.0,4.142800807952881,9.277153049565896
-1,0.0,4.681682586669922,10.986877144941875
-1,0.033,4.654040336608887,11.004927225552466
-1,0.066,5.21818208694458,10.691391757673879
-1,0.1,4.480042934417725,10.671333725620453
-1,0.2,4.430164813995361,10.518439054668255
-1,0.3,4.570737838745117,10.425963078840484
-1,0.4,4.530548572540283,10.363801584230787
-1,0.5,4.854979038238525,10.391377867889899
-1,0.6,4.084072113037109,9.73193621911423
-1,0.7,4.232102394104004,9.89418015014967
-1,0.8,4.174032211303711,9.796697032411705
-1,0.9,4.189161777496338,9.532431546980293
-1,1.0,4.43278169631958,9.492285736821218
0,0.0,5.79477596282959,8.313754738875707
0,0.033,5.913579940795898,8.325580468240021
0,0.066,5.489419460296631,8.160120378514522
0,0.1,5.6086955070495605,8.31845167423288
0,0.2,5.058909893035889,8.525184687197996
0,0.3,5.037386894226074,8.539683715189735
0,0.4,4.634481430053711,8.680118346155938
0,0.5,4.567403316497803,8.694793375838952
0,0.6,4.317761421203613,9.031397129952627
0,0.7,4.295790672302246,9.009597590621347
0,0.8,4.234277248382568,9.108729494789984
0,0.9,4.645081043243408,9.269063171003513
0,1.0,4.24834680557251,9.207581296517247
1,0.0,6.301888942718506,8.627316331935043
1,0.033,6.295398712158203,8.64869242041788
1,0.066,5.797817230224609,8.740487376636688
1,0.1,5.665708541870117,8.865956723208873
1,0.2,6.4400954246521,9.007246162945295
1,0.3,5.214369773864746,8.967382879511312
1,0.4,4.7836503982543945,9.143484586931605
1,0.5,4.879073143005371,9.273006549101032
1,0.6,4.384057998657227,9.068968590743484
1,0.7,4.335932731628418,9.071513876380978
1,0.8,4.162909507751465,9.076100769309205
1,0.9,4.096453666687012,9.278758555254676
1,1.0,4.132234573364258,9.453687309178475
2,0.0,27.924846649169922,5.486566527081145
2,0.033,25.851768493652344,5.554385839555698
2,0.066,24.640382766723633,5.865886416929244
2,0.1,21.968839645385742,5.971725106353491
2,0.2,17.95323371887207,6.390631695211362
2,0.3,14.797150611877441,6.81956915851892
2,0.4,11.976517677307129,7.123893936335056
2,0.5,9.747312545776367,7.544599429241569
2,0.6,7.4730634689331055,7.960442566047437
2,0.7,6.185359477996826,8.2707275592017
2,0.8,5.241377830505371,8.888507765738078
2,0.9,4.402060031890869,9.084482947175848
2,1.0,4.073176860809326,9.436605631261958
3,0.0,6.238879680633545,8.85583876224721
3,0.033,5.3833513259887695,8.934807289833087
3,0.066,5.5671467781066895,8.823914253797941
3,0.1,5.226393222808838,9.08447639621825
3,0.2,5.479696273803711,8.886176290979233
3,0.3,5.115623950958252,9.34355494298064
3,0.4,5.090087413787842,9.029534252879554
3,0.5,4.469715118408203,9.395107636739583
3,0.6,4.657654285430908,9.336213824162595
3,0.7,4.453332901000977,9.509863643612041
3,0.8,4.1997833251953125,9.569284153995355
3,0.9,4.232475757598877,9.333636384748313
3,1.0,4.051656723022461,9.302624923774133
4,0.0,125.9804916381836,-8.545580236463278
4,0.033,115.49063873291016,-7.906223099519382
4,0.066,107.13455963134766,-7.334995206295949
4,0.1,102.73976135253906,-6.810554510347875
4,0.2,83.16773223876953,-5.241682005529801
4,0.3,65.28063201904297,-3.329071257182227
4,0.4,47.697044372558594,-1.708925435759872
4,0.5,34.87495422363281,0.09019240487659275
4,0.6,25.821699142456055,2.0050047589423783
4,0.7,15.357749938964844,3.860717373866251
4,0.8,8.927452087402344,5.664021380163056
4,0.9,5.1267266273498535,7.543719554813497
4,1.0,4.301389217376709,9.451153718426992
5,0.0,175.71884155273438,-13.056389698848783
5,0.033,166.85459899902344,-12.20839259785301
5,0.066,157.79287719726562,-11.544890684856037
5,0.1,142.29580688476562,-10.773682811809689
5,0.2,112.71665954589844,-9.215552945956752
5,0.3,85.83576202392578,-6.719232728326448
5,0.4,62.52803039550781,-4.35125716413968
5,0.5,46.27043914794922,-1.7249605573987443
5,0.6,32.637245178222656,0.5544674674980836
5,0.7,19.71257781982422,2.737832774047494
5,0.8,10.7620849609375,4.908406504820319
5,0.9,6.2569379806518555,7.199218357772803
5,1.0,4.349337577819824,9.554763775736415
6,0.0,120.2990951538086,-11.036604485656177
6,0.033,116.66004943847656,-10.332112789071784
6,0.066,108.77796936035156,-9.786808756563332
6,0.1,99.08576965332031,-9.057066213261578
6,0.2,77.07711029052734,-7.111929727487446
6,0.3,63.31330490112305,-4.807013068386779
6,0.4,48.455135345458984,-2.6212500757058357
6,0.5,33.7118034362793,-0.770915213625234
6,0.6,24.044021606445312,1.2836771642560447
6,0.7,13.966322898864746,3.33163979364555
6,0.8,8.274292945861816,5.396280944765126
6,0.9,5.331984519958496,7.388485741971769
6,1.0,4.106093406677246,9.373716890375043
7,0.0,81.86719512939453,-6.978845910549099
7,0.033,77.82646942138672,-6.398671161988708
7,0.066,72.79965209960938,-5.9218640310651605
7,0.1,72.32465362548828,-5.4036882272485425
7,0.2,56.49900817871094,-3.6612340011128404
7,0.3,43.682342529296875,-2.1946446761796943
7,0.4,34.16582489013672,-0.5198123288515744
7,0.5,24.385032653808594,1.2156486723572675
7,0.6,17.486948013305664,2.6569469134010855
7,0.7,11.434046745300293,4.465630024280651
7,0.8,7.039501190185547,6.052696745136995
7,0.9,5.129929542541504,7.601896751401467
7,1.0,4.210693359375,9.476279473454216
8,0.0,139.5968780517578,-9.436690723553305
8,0.033,130.51446533203125,-8.771577740127789
8,0.066,121.21593475341797,-8.040321439725155
8,0.1,114.20578002929688,-7.321635699036434
8,0.2,95.48981475830078,-5.7123716084113205
8,0.3,74.27274322509766,-3.578283195634066
8,0.4,52.792537689208984,-2.0940324483964963
8,0.5,38.18098831176758,0.014089386826870332
8,0.6,25.896141052246094,2.057436971271275
8,0.7,16.78737449645996,3.963965402542014
8,0.8,8.695971488952637,5.674945541769673
8,0.9,6.331080436706543,7.54887081203436
8,1.0,4.206465721130371,9.378783968878418
9,0.0,429.3097839355469,-13.222165088773352
9,0.033,421.0356750488281,-12.223530751722722
9,0.066,373.42156982421875,-10.979383064955554
9,0.1,364.8492736816406,-10.529977192384203
9,0.2,275.7266845703125,-8.237069989193222
9,0.3,220.67486572265625,-5.3607140743764345
9,0.4,154.59811401367188,-3.4710727051663386
9,0.5,115.08499908447266,-1.4776285799177762
9,0.6,69.64470672607422,0.9146923578867643
9,0.7,48.15802764892578,3.09989801668754
9,0.8,20.632020950317383,5.235335921435013
9,0.9,8.235906600952148,7.363939782291606
9,1.0,4.152946949005127,9.363814175551287
10,0.0,138.98114013671875,-10.310468954193302
10,0.033,137.9260711669922,-9.531705022183349
10,0.066,127.2447738647461,-8.830560027873666
10,0.1,118.17809295654297,-8.252835643936203
10,0.2,93.50977325439453,-5.7869531977861195
10,0.3,70.33590698242188,-4.445283173173721
10,0.4,52.93034362792969,-2.3198930260194697
10,0.5,40.97533416748047,-0.2911137414400118
10,0.6,26.047494888305664,1.8036114589704186
10,0.7,16.668203353881836,3.6992761133876577
10,0.8,9.769591331481934,5.687900926095406
10,0.9,5.565356731414795,7.511074745450277
10,1.0,4.102832317352295,9.52754528595175
