Alpha_Ganite,Alpha,Loss YCF Ganite,ATE YCF Ganite
20,0.7,17.206787109375,2.325723533826759
20,0.8,11.977856636047363,2.8277559012677944
20,0.9,8.803007125854492,3.3248484293734717
20,1.0,7.251640796661377,4.014500555146206
30,0.0,87.21591186523438,-0.9690418370529077
30,0.033,86.59630584716797,-0.9374858700430404
30,0.066,79.5917739868164,-0.7125012834477245
30,0.1,77.80194091796875,-0.6938852095055168
30,0.2,63.80400848388672,-0.2567569173132891
30,0.3,51.53163146972656,0.1766183344397625
30,0.4,40.00856018066406,0.710102696768006
30,0.5,30.614633560180664,1.259600024134532
30,0.6,23.15223503112793,1.4477338529215196
30,0.7,17.187946319580078,1.9949884520146752
30,0.8,11.260062217712402,2.67993976369863
30,0.9,8.840153694152832,3.408114173904501
30,1.0,7.790024280548096,4.147102593549796
40,0.0,111.79878997802734,-1.3235738185353245
40,0.033,100.51241302490234,-1.2333552079000585
40,0.066,96.338134765625,-1.20208048159119
40,0.1,90.66017150878906,-1.0911862346108547
40,0.2,73.64336395263672,-0.736197961434625
40,0.3,58.433719635009766,-0.2653723622734492
40,0.4,47.10483169555664,0.13943184286935661
40,0.5,36.61475372314453,0.6899119048330435
40,0.6,27.032238006591797,1.296286154146956
40,0.7,19.31219482421875,2.0067518506646187
40,0.8,12.380044937133789,2.5932782963093453
40,0.9,8.813264846801758,3.2581309657665463
40,1.0,7.738372325897217,4.0485645879108905
50,0.0,91.42794799804688,-0.7339565649322726
50,0.033,83.52359008789062,-0.587359210652763
50,0.066,77.35554504394531,-0.48187975643771175
50,0.1,72.08609008789062,-0.4048172192624264
50,0.2,62.81306457519531,0.03142655137104544
50,0.3,48.02516174316406,0.4905139017087148
50,0.4,37.191471099853516,0.9721205423906758
50,0.5,29.98902130126953,1.255982996227222
50,0.6,21.736122131347656,1.6490716685443072
50,0.7,15.654796600341797,2.108642158680997
50,0.8,12.050207138061523,2.651038321471293
50,0.9,8.595751762390137,3.3793071765614253
50,1.0,7.241264820098877,4.070567035993049
